date,Alpha,Beta,Delta,Eta,Gamma,Kappa,Theta,Zeta,Lambda,Mu,Omicron,Omicron - BA2,XE,Omicron - BA4,Omicron - BA5,Other
11/08/2021,5.0,1.0,28199.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,313.0
12/08/2021,5.0,1.0,26849.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,236.0
13/08/2021,4.0,1.0,24279.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0
14/08/2021,3.0,1.0,20770.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0
15/08/2021,2.0,1.0,20751.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
16/08/2021,3.0,1.0,30058.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
17/08/2021,4.0,1.0,30252.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
18/08/2021,4.0,1.0,30544.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
19/08/2021,4.0,1.0,28218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
20/08/2021,4.0,1.0,24775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
21/08/2021,3.0,1.0,21877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
22/08/2021,4.0,1.0,21670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
23/08/2021,5.0,1.0,29333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
24/08/2021,4.0,1.0,27272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
25/08/2021,4.0,1.0,26963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
26/08/2021,4.0,0.0,25584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
27/08/2021,4.0,0.0,23418.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
28/08/2021,3.0,0.0,19443.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
29/08/2021,3.0,0.0,18484.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
30/08/2021,4.0,0.0,24063.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
31/08/2021,5.0,0.0,32326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
01/09/2021,4.0,0.0,30386.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
02/09/2021,4.0,0.0,29428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
03/09/2021,4.0,0.0,27575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
04/09/2021,3.0,0.0,22443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
05/09/2021,3.0,0.0,22463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
06/09/2021,4.0,0.0,31671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
07/09/2021,3.0,0.0,26662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
08/09/2021,3.0,0.0,24446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
09/09/2021,3.0,0.0,23245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
10/09/2021,3.0,0.0,19966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
11/09/2021,3.0,0.0,16078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
12/09/2021,3.0,0.0,16921.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
13/09/2021,4.0,0.0,23809.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
14/09/2021,4.0,0.0,21343.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
15/09/2021,3.0,0.0,21072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
16/09/2021,3.0,0.0,20825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
17/09/2021,3.0,0.0,20978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
18/09/2021,3.0,0.0,19591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
19/09/2021,3.0,0.0,23172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
20/09/2021,4.0,0.0,29953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
21/09/2021,3.0,0.0,28424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
22/09/2021,2.0,0.0,26735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
23/09/2021,2.0,0.0,26259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
24/09/2021,1.0,0.0,23812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
25/09/2021,0.0,0.0,21584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
26/09/2021,0.0,0.0,24682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
27/09/2021,0.0,0.0,31822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
28/09/2021,1.0,0.0,27222.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
29/09/2021,1.0,0.0,26318.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
30/09/2021,1.0,0.0,24574.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
01/10/2021,1.0,0.0,22097.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
02/10/2021,1.0,0.0,20002.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
03/10/2021,2.0,0.0,24790.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
04/10/2021,3.0,0.0,33292.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
05/10/2021,2.0,0.0,29420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
06/10/2021,3.0,0.0,29653.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
07/10/2021,3.0,0.0,29278.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
08/10/2021,3.0,0.0,27142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
09/10/2021,3.0,0.0,24696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
10/10/2021,3.0,0.0,28596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
11/10/2021,4.0,0.0,39028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
12/10/2021,3.0,0.0,36910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
13/10/2021,3.0,0.0,36506.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0
14/10/2021,2.0,0.0,35249.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0
15/10/2021,2.0,0.0,32788.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0
16/10/2021,1.0,0.0,28243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0
17/10/2021,1.0,0.0,33376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0
18/10/2021,1.0,0.0,43745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0
19/10/2021,1.0,0.0,39546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0
20/10/2021,1.0,0.0,38883.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0
21/10/2021,1.0,0.0,34052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
22/10/2021,1.0,0.0,30390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
23/10/2021,1.0,0.0,26141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
24/10/2021,1.0,0.0,26388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
25/10/2021,1.0,0.0,34898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0
26/10/2021,1.0,0.0,30692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0
27/10/2021,1.0,0.0,31650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0
28/10/2021,1.0,0.0,30269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0
29/10/2021,1.0,0.0,29227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0
30/10/2021,1.0,0.0,24183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0
31/10/2021,1.0,0.0,25201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0
01/11/2021,1.0,0.0,31987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0
02/11/2021,1.0,0.0,26498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0
03/11/2021,1.0,0.0,24763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0
04/11/2021,1.0,0.0,22968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0
05/11/2021,1.0,0.0,20390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0
06/11/2021,1.0,0.0,18791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
07/11/2021,1.0,1.0,21089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
08/11/2021,1.0,1.0,29817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0
09/11/2021,1.0,1.0,28486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0
10/11/2021,0.0,0.0,28942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0
11/11/2021,0.0,0.0,27430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0
12/11/2021,0.0,0.0,25392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0
13/11/2021,0.0,0.0,22074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0
14/11/2021,0.0,0.0,23762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0
15/11/2021,0.0,0.0,34006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,31.0
16/11/2021,0.0,0.0,30841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0
17/11/2021,0.0,0.0,30421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,24.0
18/11/2021,0.0,0.0,29402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,21.0
19/11/2021,0.0,0.0,26207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,17.0
20/11/2021,1.0,0.0,23513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,14.0
21/11/2021,1.0,0.0,24918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,13.0
22/11/2021,1.0,0.0,33414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,18.0
23/11/2021,1.0,0.0,31762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,17.0
24/11/2021,0.0,0.0,30679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,17.0
25/11/2021,0.0,0.0,28383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,17.0
26/11/2021,0.0,0.0,25559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,16.0
27/11/2021,0.0,0.0,21457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,14.0
28/11/2021,0.0,0.0,25353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,17.0
29/11/2021,0.0,0.0,35181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,0.0,0.0,0.0,27.0
30/11/2021,0.0,0.0,34224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.0,1.0,0.0,0.0,0.0,30.0
01/12/2021,0.0,0.0,33241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.0,1.0,0.0,0.0,0.0,33.0
02/12/2021,0.0,0.0,29621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3517.0,2.0,0.0,0.0,0.0,33.0
03/12/2021,0.0,0.0,26390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.0,2.0,0.0,0.0,0.0,33.0
04/12/2021,0.0,0.0,21951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.0,2.0,0.0,0.0,0.0,30.0
05/12/2021,0.0,0.0,22487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4638.0,2.0,0.0,0.0,0.0,34.0
06/12/2021,0.0,0.0,30347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10045.0,3.0,0.0,0.0,0.0,48.0
07/12/2021,0.0,0.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12545.0,2.0,0.0,0.0,0.0,44.0
08/12/2021,0.0,0.0,24871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16253.0,2.0,0.0,0.0,0.0,44.0
09/12/2021,0.0,0.0,21893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18981.0,1.0,0.0,0.0,0.0,42.0
10/12/2021,0.0,0.0,18007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20388.0,1.0,0.0,0.0,0.0,37.0
11/12/2021,0.0,0.0,14748.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21688.0,0.0,0.0,0.0,0.0,34.0
12/12/2021,0.0,0.0,14055.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26945.0,0.0,0.0,0.0,0.0,36.0
13/12/2021,0.0,0.0,21234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47120.0,2.0,0.0,0.0,0.0,68.0
14/12/2021,0.0,0.0,22849.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59007.0,5.0,0.0,0.0,0.0,90.0
15/12/2021,0.0,0.0,22553.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68291.0,9.0,0.0,0.0,0.0,110.0
16/12/2021,0.0,0.0,18827.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67540.0,11.0,0.0,0.0,0.0,114.0
17/12/2021,0.0,0.0,14876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64120.0,13.0,0.0,0.0,0.0,113.0
18/12/2021,0.0,0.0,11801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62319.0,14.0,0.0,0.0,0.0,114.0
19/12/2021,0.0,0.0,9726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64702.0,16.0,0.0,0.0,0.0,122.0
20/12/2021,0.0,0.0,13104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98957.0,43.0,0.0,0.0,0.0,170.0
21/12/2021,1.0,0.0,12832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111349.0,68.0,0.0,0.0,0.0,172.0
22/12/2021,1.0,0.0,11959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121099.0,95.0,0.0,0.0,0.0,168.0
23/12/2021,1.0,0.0,10159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122526.0,116.0,0.0,0.0,0.0,151.0
24/12/2021,1.0,0.0,7254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107180.0,118.0,0.0,0.0,0.0,116.0
25/12/2021,1.0,0.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55668.0,70.0,0.0,0.0,0.0,52.0
26/12/2021,2.0,0.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93631.0,131.0,0.0,0.0,0.0,75.0
27/12/2021,3.0,0.0,5270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147790.0,312.0,0.0,0.0,0.0,116.0
28/12/2021,3.0,0.0,5277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162652.0,458.0,0.0,0.0,0.0,125.0
29/12/2021,5.0,0.0,6272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214379.0,755.0,0.0,0.0,0.0,162.0
30/12/2021,4.0,0.0,4832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185197.0,782.0,0.0,0.0,0.0,138.0
31/12/2021,4.0,0.0,3381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147364.0,725.0,0.0,0.0,0.0,107.0
01/01/2022,2.0,0.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95998.0,538.0,0.0,0.0,0.0,69.0
02/01/2022,4.0,0.0,2413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144272.0,908.0,0.0,0.0,0.0,101.0
03/01/2022,5.0,0.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188031.0,1436.0,0.0,0.0,0.0,129.0
04/01/2022,7.0,0.0,3246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228214.0,2050.0,0.0,0.0,0.0,153.0
05/01/2022,5.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178652.0,1845.0,0.0,0.0,0.0,117.0
06/01/2022,5.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146650.0,1712.0,0.0,0.0,0.0,94.0
07/01/2022,3.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102243.0,1331.0,0.0,0.0,0.0,64.0
08/01/2022,3.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79066.0,1135.0,0.0,0.0,0.0,48.0
09/01/2022,3.0,0.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80897.0,1270.0,0.0,0.0,0.0,48.0
10/01/2022,3.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112987.0,2074.0,1.0,0.0,0.0,68.0
11/01/2022,2.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97998.0,2061.0,1.0,0.0,0.0,60.0
12/01/2022,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87198.0,2068.0,1.0,1.0,0.0,54.0
13/01/2022,1.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81373.0,2149.0,2.0,1.0,0.0,52.0
14/01/2022,1.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72588.0,2113.0,2.0,1.0,0.0,47.0
15/01/2022,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65362.0,2079.0,2.0,1.0,0.0,43.0
16/01/2022,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82348.0,2844.0,3.0,1.0,0.0,55.0
17/01/2022,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109893.0,4397.0,6.0,2.0,0.0,71.0
18/01/2022,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98318.0,4478.0,7.0,1.0,0.0,61.0
19/01/2022,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92267.0,4718.0,8.0,1.0,0.0,56.0
20/01/2022,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82011.0,4657.0,8.0,1.0,0.0,48.0
21/01/2022,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74150.0,4634.0,9.0,0.0,0.0,41.0
22/01/2022,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65801.0,4491.0,9.0,0.0,0.0,35.0
23/01/2022,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82239.0,6092.0,13.0,0.0,0.0,42.0
24/01/2022,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100307.0,8659.0,18.0,0.0,0.0,63.0
25/01/2022,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88005.0,8700.0,17.0,0.0,0.0,66.0
26/01/2022,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83650.0,9343.0,18.0,0.0,1.0,74.0
27/01/2022,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73368.0,9158.0,17.0,0.0,1.0,74.0
28/01/2022,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62829.0,8687.0,16.0,0.0,1.0,71.0
29/01/2022,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54576.0,8298.0,15.0,0.0,1.0,69.0
30/01/2022,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64029.0,10639.0,19.0,0.0,1.0,90.0
31/01/2022,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74484.0,13695.0,28.0,0.0,1.0,104.0
01/02/2022,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65012.0,13141.0,29.0,0.0,1.0,90.0
02/02/2022,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60386.0,13343.0,32.0,0.0,1.0,82.0
03/02/2022,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51489.0,12378.0,32.0,0.0,0.0,69.0
04/02/2022,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41545.0,10821.0,29.0,0.0,0.0,55.0
05/02/2022,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33669.0,9467.0,27.0,0.0,0.0,44.0
06/02/2022,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38403.0,11621.0,34.0,0.0,0.0,50.0
07/02/2022,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46549.0,15959.0,49.0,0.0,0.0,64.0
08/02/2022,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39892.0,15384.0,49.0,0.0,0.0,58.0
09/02/2022,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35529.0,15324.0,50.0,0.0,0.0,54.0
10/02/2022,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27844.0,13367.0,45.0,0.0,0.0,45.0
11/02/2022,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22742.0,12106.0,42.0,0.0,0.0,39.0
12/02/2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18233.0,10727.0,38.0,0.0,0.0,33.0
13/02/2022,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19539.0,12675.0,45.0,0.0,0.0,37.0
14/02/2022,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24651.0,17653.0,64.0,0.0,0.0,49.0
15/02/2022,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22361.0,17650.0,65.0,0.0,0.0,47.0
16/02/2022,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21023.0,18270.0,68.0,0.0,0.0,46.0
17/02/2022,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17394.0,16634.0,63.0,0.0,0.0,40.0
18/02/2022,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12101.0,12731.0,49.0,0.0,0.0,29.0
